seq,canonical_rank,u,v,boundary_frame,transaction_type,frame,frames_after_handoff,baseline_label,edited_label,matched_gt_id,matched_gt_iou,donor_dominant_gt_full,receiver_dominant_gt_full,aggregate_receiver_dominant_gt_full,row_class
MOT17-02-FRCNN,1,13,25,30,v_to_u,90,59,13,25,15,0.874888597726,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,91,60,13,25,15,0.917920948292,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,92,61,13,25,15,0.927542127965,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,93,62,13,25,15,0.935038461538,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,94,63,13,25,15,0.933896836808,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,95,64,13,25,15,0.927709550088,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,96,65,13,25,15,0.908129229037,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,97,66,13,25,15,0.869716847293,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,98,67,13,25,15,0.847172065982,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,99,68,13,25,15,0.867630588085,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,100,69,13,25,15,0.865633367842,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,101,70,13,25,15,0.840287498442,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,102,71,13,25,15,0.835065659033,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,103,72,13,25,15,0.814989360751,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,104,73,13,25,15,0.80069549223,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,105,74,13,25,15,0.80991126583,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,106,75,13,25,15,0.816879855183,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,107,76,13,25,15,0.82615514234,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,108,77,13,25,15,0.845144805312,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,109,78,13,25,15,0.844115511134,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,110,79,13,25,15,0.846439467614,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,111,80,13,25,15,0.822879339687,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,112,81,13,25,15,0.836301591459,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,113,82,13,25,15,0.817965187312,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,114,83,13,25,15,0.823486993388,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,115,84,13,25,15,0.845326420849,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,116,85,13,25,15,0.865098608767,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,117,86,13,25,15,0.898491986249,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,118,87,13,25,15,0.913491047259,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,119,88,13,25,15,0.930250561611,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,120,89,13,25,15,0.941809817346,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,121,90,13,25,15,0.941842242393,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,122,91,13,25,15,0.9060659989,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,123,92,13,25,15,0.900004559092,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,124,93,13,25,15,0.907896152949,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,125,94,13,25,15,0.913339426998,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,126,95,13,25,15,0.910458604484,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,127,96,13,25,15,0.918382480599,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,128,97,13,25,15,0.861820102421,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,129,98,13,25,15,0.858004939484,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,130,99,13,25,15,0.852268957184,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,131,100,13,25,15,0.884801984291,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,132,101,13,25,15,0.877603459205,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,133,102,13,25,15,0.87568759473,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,134,103,13,25,15,0.848527850402,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,135,104,13,25,15,0.875973951383,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,136,105,13,25,15,0.909478581189,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,137,106,13,25,15,0.892600538647,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,138,107,13,25,15,0.888473372586,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,139,108,13,25,15,0.870798185005,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,140,109,13,25,15,0.839069777504,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,141,110,13,25,15,0.810081018199,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,142,111,13,25,15,0.813376198519,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,143,112,13,25,15,0.835736295198,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,144,113,13,25,15,0.873978632876,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,145,114,13,25,15,0.877745952797,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,146,115,13,25,15,0.836108744835,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,147,116,13,25,15,0.79762048991,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,148,117,13,25,15,0.807703206019,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,149,118,13,25,15,0.826455689587,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,150,119,13,25,15,0.834389680465,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,151,120,13,25,15,0.839862145044,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,152,121,13,25,15,0.862743501712,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,153,122,13,25,15,0.853924397117,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,154,123,13,25,15,0.862512806562,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,155,124,13,25,15,0.887725176562,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,156,125,13,25,15,0.915067506173,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,157,126,13,25,15,0.935676177625,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,158,127,13,25,15,0.936276768369,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,159,128,13,25,15,0.908466745179,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,160,129,13,25,15,0.902294978376,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,161,130,13,25,15,0.879900807641,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,162,131,13,25,15,0.871898096239,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,163,132,13,25,15,0.868929713805,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,164,133,13,25,15,0.885377156869,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,165,134,13,25,15,0.898142330498,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,166,135,13,25,15,0.915748298216,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,167,136,13,25,15,0.92676762533,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,168,137,13,25,15,0.954526241259,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,169,138,13,25,15,0.960592701286,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,170,139,13,25,15,0.936979956272,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,171,140,13,25,15,0.953160024352,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,172,141,13,25,15,0.969119910049,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,173,142,13,25,15,0.958267128861,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,174,143,13,25,15,0.943941217733,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,175,144,13,25,15,0.919599551066,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,176,145,13,25,15,0.919028619529,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,177,146,13,25,15,0.890476858548,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,178,147,13,25,15,0.887103938165,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,179,148,13,25,15,0.833869903532,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,180,149,13,25,15,0.778380637739,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,181,150,13,25,15,0.743456244477,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,182,151,13,25,15,0.853624905391,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,183,152,13,25,15,0.925413592919,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,184,153,13,25,15,0.939174328155,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,185,154,13,25,15,0.889811200461,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,186,155,13,25,15,0.941280234397,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,187,156,13,25,15,0.898031363875,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,188,157,13,25,15,0.882043422833,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,189,158,13,25,15,0.841428694173,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,190,159,13,25,15,0.865279109555,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,191,160,13,25,15,0.939568020044,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,192,161,13,25,15,0.872932040404,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,193,162,13,25,15,0.847361700337,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,194,163,13,25,15,0.819174630699,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,195,164,13,25,15,0.771115116161,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,196,165,13,25,15,0.629787086567,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,197,166,13,25,15,0.737078820302,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,198,167,13,25,15,0.7921597276,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,199,168,13,25,15,0.799920811213,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,200,169,13,25,15,0.84614559852,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,201,170,13,25,15,0.86701376572,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,202,171,13,25,15,0.601971339651,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,203,172,13,25,40,0.512557243966,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,204,173,13,25,40,0.523535483859,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,205,174,13,25,40,0.815232002244,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,206,175,13,25,15,0.727404799133,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,207,176,13,25,15,0.719966523953,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,208,177,13,25,15,0.875053770001,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,209,178,13,25,15,0.905691090635,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,210,179,13,25,15,0.852553975777,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,211,180,13,25,15,0.849208550783,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,212,181,13,25,15,0.904856150794,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,213,182,13,25,15,0.874183390023,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,214,183,13,25,15,0.891691778426,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,215,184,13,25,15,0.866399473045,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,216,185,13,25,15,0.846053812941,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,217,186,13,25,15,0.780886993597,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,218,187,13,25,15,0.771546153663,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,219,188,13,25,15,0.780861980542,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,220,189,13,25,15,0.792301789299,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,221,190,13,25,15,0.94518049866,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,222,191,13,25,15,0.924464254628,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,223,192,13,25,15,0.879759859194,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,224,193,13,25,15,0.814177463611,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,225,194,13,25,15,0.765316108415,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,226,195,13,25,15,0.734792601483,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,227,196,13,25,15,0.701999321555,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,228,197,13,25,15,0.725884585966,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,229,198,13,25,15,0.651050651386,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,230,199,13,25,15,0.661188588853,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,231,200,13,25,15,0.624682087046,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,232,201,13,25,15,0.60243740074,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,233,202,13,25,15,0.554664713683,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,234,203,13,25,15,0.539000495439,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,235,204,13,25,-1,0.0,-1,15,15,unmatched
MOT17-02-FRCNN,1,13,25,30,v_to_u,236,205,13,25,-1,0.0,-1,15,15,unmatched
MOT17-02-FRCNN,1,13,25,30,v_to_u,237,206,13,25,-1,0.0,-1,15,15,unmatched
MOT17-02-FRCNN,1,13,25,30,v_to_u,238,207,13,25,67,0.563616452255,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,239,208,13,25,67,0.63522363974,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,240,209,13,25,67,0.592828177983,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,241,210,13,25,67,0.594707374603,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,242,211,13,25,67,0.920698916533,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,243,212,13,25,15,0.876351248181,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,244,213,13,25,15,0.737506046094,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,245,214,13,25,15,0.753849419083,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,246,215,13,25,15,0.807826029362,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,247,216,13,25,15,0.916310426919,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,248,217,13,25,15,0.901185555337,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,249,218,13,25,15,0.880756955781,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,250,219,13,25,15,0.887622262643,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,251,220,13,25,15,0.770607341837,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,252,221,13,25,15,0.754942354764,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,253,222,13,25,15,0.697457171295,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,254,223,13,25,15,0.66659833184,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,255,224,13,25,15,0.628252223181,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,256,225,13,25,15,0.612782412833,-1,15,15,harm
MOT17-02-FRCNN,1,13,25,30,v_to_u,257,226,13,25,67,0.876426051487,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,258,227,13,25,67,0.831395149317,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,259,228,13,25,67,0.855086443637,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,260,229,13,25,-1,0.0,-1,15,15,unmatched
MOT17-02-FRCNN,1,13,25,30,v_to_u,261,230,13,25,-1,0.0,-1,15,15,unmatched
MOT17-02-FRCNN,1,13,25,30,v_to_u,262,231,13,25,-1,0.0,-1,15,15,unmatched
MOT17-02-FRCNN,1,13,25,30,v_to_u,263,232,13,25,-1,0.0,-1,15,15,unmatched
MOT17-02-FRCNN,1,13,25,30,v_to_u,264,233,13,25,67,0.806767156308,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,265,234,13,25,67,0.872956751257,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,266,235,13,25,67,0.8820620817,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,267,236,13,25,67,0.898992948941,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,268,237,13,25,67,0.842440397998,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,269,238,13,25,67,0.866932196702,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,270,239,13,25,67,0.836865606758,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,271,240,13,25,67,0.824097891612,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,272,241,13,25,67,0.859788874576,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,273,242,13,25,67,0.775409314146,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,274,243,13,25,67,0.764132452225,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,275,244,13,25,67,0.769476433643,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,276,245,13,25,67,0.85294745701,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,277,246,13,25,67,0.769108038129,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,278,247,13,25,67,0.643954641023,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,279,248,13,25,67,0.750796381416,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,280,249,13,25,67,0.739104509486,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,281,250,13,25,67,0.784376682676,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,282,251,13,25,67,0.772442314158,-1,15,15,other_gt
MOT17-02-FRCNN,1,13,25,30,v_to_u,283,252,13,25,67,0.769166767735,-1,15,15,other_gt
