seq,u,v,boundary_frame,transaction_type,donor_raw_tid,receiver_raw_tid,accepted,effective_start_frame,changed_rows,pair_common_frames,pair_common_span,donor_anchor,receiver_anchor,candidate_policy_version,donor_first_frame,donor_last_frame,receiver_first_frame,receiver_last_frame,donor_track_rows,receiver_track_rows,donor_history_rows,receiver_history_rows,handoff_gap,future_receiver_rows,future_receiver_unique_frames,future_receiver_span,future_receiver_density,boundary_center_distance_norm,boundary_bottom_gap_norm,boundary_iou,boundary_log_width_ratio_abs,boundary_log_height_ratio_abs,boundary_donor_score,boundary_receiver_score,canonical_rank,receiver_anchor_count,receiver_anchor_counts,target_rows_with_receiver_anchor,h30_history_donor_rows,h30_history_receiver_rows,h30_receiver_anchor_count,h30_future_rows,h30_history_donor_matched,h30_history_receiver_matched,h30_future_matched,h30_future_match_rate,h30_future_mean_match_iou,h30_donor_dominant_gt,h30_receiver_dominant_gt,h30_future_dominant_gt,h30_donor_gt_purity,h30_receiver_gt_purity,h30_future_gt_purity,h30_future_gt_entropy,h30_future_unique_gt,h30_history_dominant_same_gt,h30_donor_future_support_rows,h30_receiver_future_support_rows,h30_benefit_rows,h30_harm_rows,h30_row_net,h30_donor_minus_receiver_support_frac,h30_donor_same_pairs,h30_donor_different_pairs,h30_receiver_same_pairs,h30_receiver_different_pairs,h30_pairwise_net_pairs,h30_pairwise_affected_pairs,h30_pairwise_net_norm,h30_baseline_local_idtp,h30_edited_local_idtp,h30_idtp_delta,h30_idtp_delta_norm,h30_future_span_frames,h30_future_density,h60_history_donor_rows,h60_history_receiver_rows,h60_receiver_anchor_count,h60_future_rows,h60_history_donor_matched,h60_history_receiver_matched,h60_future_matched,h60_future_match_rate,h60_future_mean_match_iou,h60_donor_dominant_gt,h60_receiver_dominant_gt,h60_future_dominant_gt,h60_donor_gt_purity,h60_receiver_gt_purity,h60_future_gt_purity,h60_future_gt_entropy,h60_future_unique_gt,h60_history_dominant_same_gt,h60_donor_future_support_rows,h60_receiver_future_support_rows,h60_benefit_rows,h60_harm_rows,h60_row_net,h60_donor_minus_receiver_support_frac,h60_donor_same_pairs,h60_donor_different_pairs,h60_receiver_same_pairs,h60_receiver_different_pairs,h60_pairwise_net_pairs,h60_pairwise_affected_pairs,h60_pairwise_net_norm,h60_baseline_local_idtp,h60_edited_local_idtp,h60_idtp_delta,h60_idtp_delta_norm,h60_future_span_frames,h60_future_density,h120_history_donor_rows,h120_history_receiver_rows,h120_receiver_anchor_count,h120_future_rows,h120_history_donor_matched,h120_history_receiver_matched,h120_future_matched,h120_future_match_rate,h120_future_mean_match_iou,h120_donor_dominant_gt,h120_receiver_dominant_gt,h120_future_dominant_gt,h120_donor_gt_purity,h120_receiver_gt_purity,h120_future_gt_purity,h120_future_gt_entropy,h120_future_unique_gt,h120_history_dominant_same_gt,h120_donor_future_support_rows,h120_receiver_future_support_rows,h120_benefit_rows,h120_harm_rows,h120_row_net,h120_donor_minus_receiver_support_frac,h120_donor_same_pairs,h120_donor_different_pairs,h120_receiver_same_pairs,h120_receiver_different_pairs,h120_pairwise_net_pairs,h120_pairwise_affected_pairs,h120_pairwise_net_norm,h120_baseline_local_idtp,h120_edited_local_idtp,h120_idtp_delta,h120_idtp_delta_norm,h120_future_span_frames,h120_future_density,h300_history_donor_rows,h300_history_receiver_rows,h300_receiver_anchor_count,h300_future_rows,h300_history_donor_matched,h300_history_receiver_matched,h300_future_matched,h300_future_match_rate,h300_future_mean_match_iou,h300_donor_dominant_gt,h300_receiver_dominant_gt,h300_future_dominant_gt,h300_donor_gt_purity,h300_receiver_gt_purity,h300_future_gt_purity,h300_future_gt_entropy,h300_future_unique_gt,h300_history_dominant_same_gt,h300_donor_future_support_rows,h300_receiver_future_support_rows,h300_benefit_rows,h300_harm_rows,h300_row_net,h300_donor_minus_receiver_support_frac,h300_donor_same_pairs,h300_donor_different_pairs,h300_receiver_same_pairs,h300_receiver_different_pairs,h300_pairwise_net_pairs,h300_pairwise_affected_pairs,h300_pairwise_net_norm,h300_baseline_local_idtp,h300_edited_local_idtp,h300_idtp_delta,h300_idtp_delta_norm,h300_future_span_frames,h300_future_density,full_history_donor_rows,full_history_receiver_rows,full_receiver_anchor_count,full_future_rows,full_history_donor_matched,full_history_receiver_matched,full_future_matched,full_future_match_rate,full_future_mean_match_iou,full_donor_dominant_gt,full_receiver_dominant_gt,full_future_dominant_gt,full_donor_gt_purity,full_receiver_gt_purity,full_future_gt_purity,full_future_gt_entropy,full_future_unique_gt,full_history_dominant_same_gt,full_donor_future_support_rows,full_receiver_future_support_rows,full_benefit_rows,full_harm_rows,full_row_net,full_donor_minus_receiver_support_frac,full_donor_same_pairs,full_donor_different_pairs,full_receiver_same_pairs,full_receiver_different_pairs,full_pairwise_net_pairs,full_pairwise_affected_pairs,full_pairwise_net_norm,full_baseline_local_idtp,full_edited_local_idtp,full_idtp_delta,full_idtp_delta_norm,full_future_span_frames,full_future_density
MOT17-02-FRCNN,27,59,271,u_to_v,27,59,1,272,37,71,71,27,59,1,41,271,201,308,231,108,231,71,1,37,37,37,1.0,1.49172127111,0.001124239117,0.0,0.08403337887,0.02698092042,-1.0,-1.0,1327,1,"{""59"": 37}",37,30,30,1,30,30,30,30,1.0,0.846525679382,57,44,44,0.966666666667,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,89,59,-30,-0.333333333333,30,1.0,60,60,1,37,60,60,34,0.918918918919,0.822744764292,57,44,44,0.983333333333,0.65,1.0,-0.0,1,0,0,34,0,34,-1.0,-1.0,0,2040,1326,714,-2652,4080,-0.65,132,98,-34,-0.220779220779,37,1.0,120,71,1,37,118,71,34,0.918918918919,0.822744764292,57,44,44,0.991525423729,0.549295774648,1.0,-0.0,1,0,0,34,0,34,-1.0,-1.0,0,4012,1326,1088,-4250,6426,-0.661375661376,190,156,-34,-0.152466367713,37,1.0,231,71,1,37,215,71,34,0.918918918919,0.822744764292,57,44,44,0.888372093023,0.549295774648,1.0,-0.0,1,0,0,34,0,34,-1.0,-1.0,0,7310,1326,1088,-7548,9724,-0.776223776224,264,230,-34,-0.10625,37,1.0,231,71,1,37,215,71,34,0.918918918919,0.822744764292,57,44,44,0.888372093023,0.549295774648,1.0,-0.0,1,0,0,34,0,34,-1.0,-1.0,0,7310,1326,1088,-7548,9724,-0.776223776224,264,230,-34,-0.10625,37,1.0
MOT17-02-FRCNN,27,60,271,u_to_v,27,60,1,272,132,65,65,27,60,1,41,271,207,403,231,197,231,65,1,132,132,132,1.0,1.88816967766,0.338478016046,0.0,0.037185434296,0.236272016042,-1.0,-1.0,1328,1,"{""60"": 132}",132,30,30,1,30,30,30,30,1.0,0.900121482302,57,54,54,0.966666666667,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,89,59,-30,-0.333333333333,30,1.0,60,60,1,60,60,60,60,1.0,0.887707465782,57,54,54,0.983333333333,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3600,3600,0,-7200,7200,-1.0,179,119,-60,-0.333333333333,60,1.0,120,65,1,120,118,61,120,1.0,0.868566440052,57,54,54,0.991525423729,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,14160,7320,0,-21480,21480,-1.0,298,178,-120,-0.401337792642,120,1.0,231,65,1,132,215,61,128,0.969696969697,0.866537745456,57,54,54,0.888372093023,1.0,1.0,-0.0,1,0,0,128,0,128,-1.0,-1.0,0,27520,7808,0,-35328,35328,-1.0,380,252,-128,-0.316831683168,132,1.0,231,65,1,132,215,61,128,0.969696969697,0.866537745456,57,54,54,0.888372093023,1.0,1.0,-0.0,1,0,0,128,0,128,-1.0,-1.0,0,27520,7808,0,-35328,35328,-1.0,380,252,-128,-0.316831683168,132,1.0
MOT17-02-FRCNN,27,61,271,u_to_v,27,61,1,272,11,62,62,27,61,1,41,271,210,311,231,73,231,62,1,11,11,40,0.275,5.296206717239,0.11667287915,0.0,0.02135622678,0.217709705185,-1.0,-1.0,1329,1,"{""61"": 11}",11,30,30,1,10,30,30,10,1.0,0.754548624039,57,42,41,0.966666666667,0.666666666667,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,300,100,200,-200,600,-0.333333333333,49,49,0,0.0,10,1.0,60,60,1,11,60,60,11,1.0,0.743680537822,57,41,41,0.983333333333,0.666666666667,0.909090909091,0.304636097349,2,0,0,10,0,10,-0.909090909091,-0.909090909091,0,660,420,240,-840,1320,-0.636363636364,109,99,-10,-0.076335877863,40,0.275,120,62,1,11,118,62,11,1.0,0.743680537822,57,41,41,0.991525423729,0.677419354839,0.909090909091,0.304636097349,2,0,0,10,0,10,-0.909090909091,-0.909090909091,0,1298,440,242,-1496,1980,-0.755555555556,169,159,-10,-0.052356020942,40,0.275,231,62,1,11,215,62,11,1.0,0.743680537822,57,41,41,0.888372093023,0.677419354839,0.909090909091,0.304636097349,2,0,0,10,0,10,-0.909090909091,-0.909090909091,0,2365,440,242,-2563,3047,-0.841155234657,243,233,-10,-0.034722222222,40,0.275,231,62,1,11,215,62,11,1.0,0.743680537822,57,41,41,0.888372093023,0.677419354839,0.909090909091,0.304636097349,2,0,0,10,0,10,-0.909090909091,-0.909090909091,0,2365,440,242,-2563,3047,-0.841155234657,243,233,-10,-0.034722222222,40,0.275
MOT17-02-FRCNN,27,65,271,u_to_v,27,65,1,272,329,56,56,27,65,1,41,271,216,600,231,385,231,56,1,329,329,329,1.0,10.157810587337,0.887172419769,0.0,0.532181850546,0.504116429932,-1.0,-1.0,1330,1,"{""65"": 329}",329,30,30,1,30,30,24,9,0.3,0.575986892867,57,9,9,0.966666666667,1.0,1.0,-0.0,1,0,0,9,0,9,-1.0,-1.0,0,270,216,0,-486,486,-1.0,62,53,-9,-0.142857142857,30,1.0,60,56,1,60,60,50,22,0.366666666667,0.730724020502,57,9,9,0.983333333333,1.0,0.545454545455,0.689009238477,2,0,0,12,0,12,-0.545454545455,-0.545454545455,0,1320,600,500,-1420,2420,-0.586776859504,121,109,-12,-0.090909090909,60,1.0,120,56,1,120,118,50,82,0.683333333333,0.798373249212,57,9,10,0.991525423729,1.0,0.853658536585,0.416310140668,2,0,0,12,0,12,-0.146341463415,-0.146341463415,0,9676,600,3500,-6776,13776,-0.491869918699,187,167,-20,-0.08,120,1.0,231,56,1,300,215,50,242,0.806666666667,0.763346105812,57,9,10,0.888372093023,1.0,0.512396694215,1.296783027187,7,0,0,74,0,74,-0.305785123967,-0.305785123967,0,52030,3700,8400,-47330,64130,-0.738032122252,315,241,-74,-0.145956607495,300,1.0,231,56,1,329,215,50,271,0.823708206687,0.774070284781,57,9,10,0.888372093023,1.0,0.457564575646,1.272311787517,7,0,0,103,0,103,-0.380073800738,-0.380073800738,0,58265,5150,8400,-55015,71815,-0.766065585184,344,241,-103,-0.192164179104,329,1.0
MOT17-02-FRCNN,27,67,271,u_to_v,27,67,1,272,119,47,47,27,67,1,41,271,225,390,231,166,231,47,1,119,119,119,1.0,9.356137287667,0.205845282856,0.0,0.257608820723,0.280925021424,-1.0,-1.0,1331,1,"{""67"": 119}",119,30,30,1,30,30,18,30,1.0,0.82880567467,57,67,18,0.966666666667,0.611111111111,0.633333333333,0.657157761497,2,0,0,0,0,0,0.0,0.0,0,900,77,463,-514,1440,-0.356944444444,48,40,-8,-0.102564102564,30,1.0,60,47,1,60,60,35,60,1.0,0.818285953986,57,67,18,0.983333333333,0.685714285714,0.816666666667,0.476410518752,2,0,0,0,0,0,0.0,0.0,0,3600,121,1979,-1742,5700,-0.305614035088,108,83,-25,-0.161290322581,60,1.0,120,47,1,119,118,35,99,0.831932773109,0.754655613985,57,67,18,0.991525423729,0.685714285714,0.888888888889,0.348832095843,2,0,0,0,0,0,0.0,0.0,0,11682,121,3344,-8459,15147,-0.558460421206,205,141,-64,-0.253968253968,119,1.0,231,47,1,119,215,35,99,0.831932773109,0.754655613985,57,67,18,0.888372093023,0.685714285714,0.888888888889,0.348832095843,2,0,0,0,0,0,0.0,0.0,0,21285,121,3344,-18062,24750,-0.729777777778,279,215,-64,-0.183381088825,119,1.0,231,47,1,119,215,35,99,0.831932773109,0.754655613985,57,67,18,0.888372093023,0.685714285714,0.888888888889,0.348832095843,2,0,0,0,0,0,0.0,0.0,0,21285,121,3344,-18062,24750,-0.729777777778,279,215,-64,-0.183381088825,119,1.0
MOT17-02-FRCNN,27,69,271,u_to_v,27,69,1,272,160,43,43,27,69,1,41,271,229,431,231,203,231,43,1,160,160,160,1.0,10.900084956267,0.45099522325,0.0,0.632536325169,0.56374965876,-1.0,-1.0,1332,1,"{""69"": 160}",160,30,30,1,30,30,30,28,0.933333333333,0.789528742108,57,14,40,0.966666666667,0.7,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,840,252,588,-504,1680,-0.3,66,50,-16,-0.181818181818,30,1.0,60,43,1,60,60,43,58,0.966666666667,0.833584325663,57,14,40,0.983333333333,0.790697674419,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,3480,522,1972,-2030,5974,-0.339805825243,126,93,-33,-0.204968944099,60,1.0,120,43,1,120,118,43,118,0.983333333333,0.862586542412,57,14,40,0.991525423729,0.790697674419,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,13924,1062,4012,-10974,18998,-0.577639751553,244,152,-92,-0.329749103943,120,1.0,231,43,1,160,215,43,150,0.9375,0.863481174549,57,14,40,0.888372093023,0.790697674419,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,32250,1350,5100,-28500,38700,-0.736434108527,350,225,-125,-0.30637254902,160,1.0,231,43,1,160,215,43,150,0.9375,0.863481174549,57,14,40,0.888372093023,0.790697674419,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,32250,1350,5100,-28500,38700,-0.736434108527,350,225,-125,-0.30637254902,160,1.0
MOT17-02-FRCNN,27,73,271,u_to_v,27,73,1,272,329,22,22,27,73,1,41,271,250,600,231,351,231,22,1,329,329,329,1.0,0.942670100274,0.043587220131,0.0,0.103893163964,0.074656615494,-1.0,-1.0,1333,1,"{""73"": 329}",329,30,22,1,30,30,22,30,1.0,0.907416481823,57,43,43,0.966666666667,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,660,0,-1560,1560,-1.0,81,51,-30,-0.365853658537,30,1.0,60,22,1,60,60,22,60,1.0,0.877647510501,57,43,43,0.983333333333,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3600,1320,0,-4920,4920,-1.0,141,81,-60,-0.422535211268,60,1.0,120,22,1,120,118,22,120,1.0,0.8848269801,57,43,43,0.991525423729,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,14160,2640,0,-16800,16800,-1.0,259,139,-120,-0.461538461538,120,1.0,231,22,1,300,215,22,300,1.0,0.857964316446,57,43,43,0.888372093023,1.0,1.0,-0.0,1,0,0,300,0,300,-1.0,-1.0,0,64500,6600,0,-71100,71100,-1.0,513,300,-213,-0.396648044693,300,1.0,231,22,1,329,215,22,329,1.0,0.860723473854,57,43,43,0.888372093023,1.0,1.0,-0.0,1,0,0,329,0,329,-1.0,-1.0,0,70735,7238,0,-77973,77973,-1.0,542,329,-213,-0.376325088339,329,1.0
MOT17-02-FRCNN,27,74,271,u_to_v,27,74,1,272,79,18,18,27,74,1,41,271,254,350,231,97,231,18,1,79,79,79,1.0,12.452332345446,1.610485233287,0.0,1.782761694828,1.687882620317,-1.0,-1.0,1334,1,"{""74"": 79}",79,30,18,1,30,30,18,30,1.0,0.90135534078,57,38,38,0.966666666667,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,540,0,-1440,1440,-1.0,77,47,-30,-0.384615384615,30,1.0,60,18,1,60,60,18,60,1.0,0.910994188163,57,38,38,0.983333333333,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3600,1080,0,-4680,4680,-1.0,137,77,-60,-0.434782608696,60,1.0,120,18,1,79,118,18,68,0.860759493671,0.88503154368,57,38,38,0.991525423729,1.0,1.0,-0.0,1,0,0,68,0,68,-1.0,-1.0,0,8024,1224,0,-9248,9248,-1.0,203,135,-68,-0.333333333333,79,1.0,231,18,1,79,215,18,68,0.860759493671,0.88503154368,57,38,38,0.888372093023,1.0,1.0,-0.0,1,0,0,68,0,68,-1.0,-1.0,0,14620,1224,0,-15844,15844,-1.0,277,209,-68,-0.225913621262,79,1.0,231,18,1,79,215,18,68,0.860759493671,0.88503154368,57,38,38,0.888372093023,1.0,1.0,-0.0,1,0,0,68,0,68,-1.0,-1.0,0,14620,1224,0,-15844,15844,-1.0,277,209,-68,-0.225913621262,79,1.0
MOT17-02-FRCNN,27,76,271,u_to_v,27,76,1,272,82,6,6,27,76,1,41,271,266,353,231,88,231,6,1,82,82,82,1.0,3.17311872506,0.636937221952,0.0,0.581156806363,0.493242050532,-1.0,-1.0,1335,1,"{""76"": 82}",82,30,6,1,30,30,6,30,1.0,0.925069293697,57,29,29,0.966666666667,0.833333333333,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,150,30,-1020,1080,-0.944444444444,64,34,-30,-0.454545454545,30,1.0,60,6,1,60,60,6,60,1.0,0.931613628276,57,29,29,0.983333333333,0.833333333333,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3600,300,60,-3840,3960,-0.969696969697,124,64,-60,-0.47619047619,60,1.0,120,6,1,82,118,6,82,1.0,0.930872040844,57,29,29,0.991525423729,0.833333333333,1.0,-0.0,1,0,0,82,0,82,-1.0,-1.0,0,9676,410,82,-10004,10168,-0.983870967742,204,122,-82,-0.398058252427,82,1.0,231,6,1,82,215,6,82,1.0,0.930872040844,57,29,29,0.888372093023,0.833333333333,1.0,-0.0,1,0,0,82,0,82,-1.0,-1.0,0,17630,410,82,-17958,18122,-0.990950226244,278,196,-82,-0.270627062706,82,1.0,231,6,1,82,215,6,82,1.0,0.930872040844,57,29,29,0.888372093023,0.833333333333,1.0,-0.0,1,0,0,82,0,82,-1.0,-1.0,0,17630,410,82,-17958,18122,-0.990950226244,278,196,-82,-0.270627062706,82,1.0
MOT17-02-FRCNN,27,78,271,u_to_v,27,78,1,272,126,1,1,27,78,1,41,271,271,397,231,127,231,1,1,126,126,126,1.0,5.280937190826,0.054736856174,0.0,0.010953012019,0.15349401408,-1.0,-1.0,1336,1,"{""78"": 126}",126,30,1,1,30,30,1,30,1.0,0.862829042932,57,42,42,0.966666666667,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,30,0,-930,930,-1.0,60,30,-30,-0.491803278689,30,1.0,60,1,1,60,60,1,59,0.983333333333,0.865174496088,57,42,42,0.983333333333,1.0,1.0,-0.0,1,0,0,59,0,59,-1.0,-1.0,0,3540,59,0,-3599,3599,-1.0,119,60,-59,-0.491666666667,60,1.0,120,1,1,120,118,1,117,0.975,0.872029426403,57,42,42,0.991525423729,1.0,1.0,-0.0,1,0,0,117,0,117,-1.0,-1.0,0,13806,117,0,-13923,13923,-1.0,235,118,-117,-0.495762711864,120,1.0,231,1,1,126,215,1,117,0.928571428571,0.872029426403,57,42,42,0.888372093023,1.0,1.0,-0.0,1,0,0,117,0,117,-1.0,-1.0,0,25155,117,0,-25272,25272,-1.0,309,192,-117,-0.351351351351,126,1.0,231,1,1,126,215,1,117,0.928571428571,0.872029426403,57,42,42,0.888372093023,1.0,1.0,-0.0,1,0,0,117,0,117,-1.0,-1.0,0,25155,117,0,-25272,25272,-1.0,309,192,-117,-0.351351351351,126,1.0
MOT17-02-FRCNN,27,79,271,u_to_v,27,79,1,272,329,1,1,27,79,1,41,271,271,600,231,330,231,1,1,329,329,329,1.0,0.551443963569,0.085444374613,0.042483464669,0.114210130935,0.131202576442,-1.0,-1.0,1337,1,"{""79"": 329}",329,30,1,1,30,30,1,30,1.0,0.855209032701,57,60,60,0.966666666667,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,30,0,-930,930,-1.0,60,30,-30,-0.491803278689,30,1.0,60,1,1,60,60,1,60,1.0,0.853785074456,57,60,60,0.983333333333,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3600,60,0,-3660,3660,-1.0,120,60,-60,-0.495867768595,60,1.0,120,1,1,120,118,1,120,1.0,0.841830218176,57,60,60,0.991525423729,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,14160,120,0,-14280,14280,-1.0,238,120,-118,-0.493723849372,120,1.0,231,1,1,300,215,1,300,1.0,0.822827209827,57,60,60,0.888372093023,1.0,0.493333333333,0.949343555078,3,0,31,148,31,148,-0.39,-0.39,8825,55675,148,152,-46846,64800,-0.722932098765,340,223,-117,-0.226744186047,300,1.0,231,1,1,329,215,1,327,0.993920972644,0.817154662721,57,60,60,0.888372093023,1.0,0.455657492355,0.940922882881,3,0,31,149,31,149,-0.360856269113,-0.360856269113,9449,60856,149,178,-51378,70632,-0.727404009514,341,223,-118,-0.217311233886,329,1.0
MOT17-02-FRCNN,15,61,281,u_to_v,15,61,1,311,1,72,72,15,61,1,1,293,210,311,293,73,293,72,30,1,1,1,1.0,5.530321589711,0.86866116245,0.0,0.309409176392,0.687255800259,-1.0,-1.0,1338,1,"{""61"": 1}",1,13,1,1,1,0,1,1,1.0,0.634999675658,-1,41,42,,1.0,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,1.0,1,2,1,0.5,1,1.0,43,31,1,1,30,31,1,1.0,0.634999675658,69,42,42,1.0,0.612903225806,1.0,-0.0,1,0,0,1,0,1,-1.0,-1.0,0,30,19,12,-37,61,-0.606557377049,50,49,-1,-0.016129032258,1,1.0,103,72,1,1,90,72,1,1.0,0.634999675658,69,41,42,1.0,0.722222222222,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,90,20,52,-58,162,-0.358024691358,142,142,0,0.0,1,1.0,283,72,1,1,270,72,1,1.0,0.634999675658,69,41,42,1.0,0.722222222222,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,270,20,52,-238,342,-0.695906432749,322,322,0,0.0,1,1.0,293,72,1,1,280,72,1,1.0,0.634999675658,69,41,42,1.0,0.722222222222,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,280,20,52,-248,352,-0.704545454545,332,332,0,0.0,1,1.0
MOT17-02-FRCNN,15,61,281,v_to_u,61,15,1,282,12,72,72,61,15,1,210,311,1,293,73,293,72,281,1,12,12,12,1.0,5.530321589711,0.86866116245,0.0,0.309409176392,0.687255800259,-1.0,-1.0,1339,1,"{""15"": 12}",12,30,30,1,12,30,29,0,0.0,,42,69,-1,0.6,1.0,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,47,47,0,0.0,12,1.0,60,60,1,12,60,59,0,0.0,,41,69,-1,0.666666666667,1.0,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,99,99,0,0.0,12,1.0,72,120,1,12,72,119,0,0.0,,41,69,-1,0.722222222222,1.0,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,171,171,0,0.0,12,1.0,72,281,1,12,72,280,0,0.0,,41,69,-1,0.722222222222,1.0,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,332,332,0,0.0,12,1.0,72,281,1,12,72,280,0,0.0,,41,69,-1,0.722222222222,1.0,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,332,332,0,0.0,12,1.0
MOT17-02-FRCNN,46,61,281,u_to_v,46,61,1,311,1,72,72,46,61,1,138,305,210,311,168,73,168,72,30,1,1,1,1.0,5.992593936151,0.182046639276,0.0,0.257530323977,0.347164984335,-1.0,-1.0,1340,1,"{""61"": 1}",1,25,1,1,1,25,1,1,1.0,0.634999675658,58,41,42,1.0,1.0,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,25,0,1,-24,26,-0.923076923077,26,26,0,0.0,1,1.0,55,31,1,1,55,31,1,1.0,0.634999675658,58,42,42,1.0,0.612903225806,1.0,-0.0,1,0,0,1,0,1,-1.0,-1.0,0,55,19,12,-62,86,-0.720930232558,75,74,-1,-0.011494252874,1,1.0,115,72,1,1,115,72,1,1.0,0.634999675658,58,41,42,1.0,0.722222222222,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,115,20,52,-83,187,-0.44385026738,167,167,0,0.0,1,1.0,168,72,1,1,166,72,1,1.0,0.634999675658,58,41,42,0.987951807229,0.722222222222,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,166,20,52,-134,238,-0.563025210084,216,216,0,0.0,1,1.0,168,72,1,1,166,72,1,1.0,0.634999675658,58,41,42,0.987951807229,0.722222222222,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,166,20,52,-134,238,-0.563025210084,216,216,0,0.0,1,1.0
MOT17-02-FRCNN,46,61,281,v_to_u,61,46,1,282,24,72,72,61,46,1,210,311,138,305,73,168,72,144,1,24,24,24,1.0,5.992593936151,0.182046639276,0.0,0.257530323977,0.347164984335,-1.0,-1.0,1341,1,"{""46"": 24}",24,30,30,1,24,30,30,24,1.0,0.628493637626,42,58,58,0.6,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,720,720,0,-1440,1440,-1.0,72,48,-24,-0.285714285714,24,1.0,60,60,1,24,60,60,24,1.0,0.628493637626,41,58,58,0.666666666667,1.0,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1440,1440,0,-2880,2880,-1.0,124,100,-24,-0.166666666667,24,1.0,72,120,1,24,72,120,24,1.0,0.628493637626,41,58,58,0.722222222222,0.991666666667,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1728,2856,24,-4560,4608,-0.989583333333,195,171,-24,-0.111111111111,24,1.0,72,144,1,24,72,142,24,1.0,0.628493637626,41,58,58,0.722222222222,0.985915492958,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1728,3360,48,-5040,5136,-0.981308411215,216,192,-24,-0.100840336134,24,1.0,72,144,1,24,72,142,24,1.0,0.628493637626,41,58,58,0.722222222222,0.985915492958,1.0,-0.0,1,0,0,24,0,24,-1.0,-1.0,0,1728,3360,48,-5040,5136,-0.981308411215,216,192,-24,-0.100840336134,24,1.0
MOT17-02-FRCNN,59,61,281,u_to_v,59,61,1,311,1,72,72,59,61,1,201,308,210,311,108,73,108,72,30,1,1,1,1.0,3.775403350547,0.191098810258,0.0,0.227157065585,0.322880318554,-1.0,-1.0,1342,1,"{""61"": 1}",1,28,1,1,1,25,1,1,1.0,0.634999675658,44,41,42,1.0,1.0,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,25,0,1,-24,26,-0.923076923077,26,26,0,0.0,1,1.0,58,31,1,1,55,31,1,1.0,0.634999675658,44,42,42,1.0,0.612903225806,1.0,-0.0,1,0,0,1,0,1,-1.0,-1.0,0,55,19,12,-62,86,-0.720930232558,75,74,-1,-0.011494252874,1,1.0,108,72,1,1,105,72,1,1.0,0.634999675658,44,41,42,0.695238095238,0.722222222222,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,105,20,52,-73,177,-0.412429378531,125,125,0,0.0,1,1.0,108,72,1,1,105,72,1,1.0,0.634999675658,44,41,42,0.695238095238,0.722222222222,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,105,20,52,-73,177,-0.412429378531,125,125,0,0.0,1,1.0,108,72,1,1,105,72,1,1.0,0.634999675658,44,41,42,0.695238095238,0.722222222222,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,105,20,52,-73,177,-0.412429378531,125,125,0,0.0,1,1.0
